"","building_code","city_code","season","ground_max","roof_max","gr","sqrtgr","logground","measurement.x","wind_avg","measurement.y","temp_avg","City","Province","Type","Bld_Type","Name","Roof_Type","Slope","Size","Eave_Height","Material","Exposure","Heated","Insulated","Parapet","order","lat","long","roofflat","measurement.x.x","winter_wind","measurement.y.y","above_freeze","measurement.x.x.x","winter_wind_all","start_date.x","end_date.x","measurement.y.y.y","above_freeze_all","start_date.y","end_date.y","measurement","winter_wind_3month","start_date.x.x","end_date.x.x","winter_wind_snow","start_date.y.y","end_date.y.y","logsize","est_wind","est_wind_avg","est_temp_avg","slope15","exposed","sheltered","slope_1_15"
"353","saqc02","saqc",11,1.7564181946668,0.36966659688504,0.210466162333947,0.458765912349584,0.563276618719637,"wind",8.80185525419165,"temp",-7.22796909283832,"Ste Anne De Bellevue","QC","A",2,"Poulty Building East","Gable",27,0.65032128,960,NA,2,1,1,0,43,49.75,-66.5,0,"wind",0.968,"temp",0.305882352941176,"wind",0.967935871743487,1958-12-03,1967-04-27,"temp",0.134615384615385,1958-12-03,1967-04-26,"wind",0.972144846796657,1958-12-03,1967-02-27,0.983903420523139,1958-12-06,1967-03-26,-0.430288761283978,0.769713515970927,7.11323714457927,-2.93842684640259,1,1,0,1
"354","sksk01","sksk",3,0.6445256569164,0,0,0,-0.439240648370583,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",1,"314 Lake Cres","Gable",18,185.62027392,10,NA,2,1,1,0,17,52,-106.75,0,"wind",0.929203539823009,"temp",0.0963855421686747,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.950704225352113,1958-12-25,1966-03-31,5.22370304886921,0.341291991294462,3.96573530583373,-6.06594785669029,1,1,0,1
"355","sksk01","sksk",4,0.7117152525,0.35067595894884,0.492719465709132,0.701939787808849,-0.340077373826042,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",1,"314 Lake Cres","Gable",18,185.62027392,10,NA,2,1,1,0,17,52,-106.75,0,"wind",0.883495145631068,"temp",0.038961038961039,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.950704225352113,1958-12-25,1966-03-31,5.22370304886921,0.341291991294462,3.96573530583373,-6.06594785669029,1,1,0,1
"356","sksk01","sksk",5,1.2498829026768,0.1395770595282,0.111672108826576,0.334173770404824,0.223049869067605,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",1,"314 Lake Cres","Gable",18,185.62027392,10,NA,2,1,1,0,17,52,-106.75,0,"wind",0.970873786407767,"temp",0.0481927710843374,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.950704225352113,1958-12-25,1966-03-31,5.22370304886921,0.341291991294462,3.96573530583373,-6.06594785669029,1,1,0,1
"357","sksk01","sksk",7,1.0313254391832,0.04850418565692,0.0470309213892124,0.216866137027458,0.0308448091385382,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",1,"314 Lake Cres","Gable",18,185.62027392,10,NA,2,1,1,0,17,52,-106.75,0,"wind",1,"temp",0.107692307692308,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.950704225352113,1958-12-25,1966-03-31,5.22370304886921,0.341291991294462,3.96573530583373,-6.06594785669029,1,1,0,1
"358","sksk01","sksk",8,0.7806144891888,0.17843231044296,0.228579296072743,0.478099671692779,-0.247673862802968,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",1,"314 Lake Cres","Gable",18,185.62027392,10,NA,2,1,1,0,17,52,-106.75,0,"wind",0.976878612716763,"temp",0.0412371134020619,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.950704225352113,1958-12-25,1966-03-31,5.22370304886921,0.341291991294462,3.96573530583373,-6.06594785669029,1,1,0,1
"359","sksk01","sksk",9,1.4833457089416,0.18067711454352,0.121803780099541,0.349003982927904,0.394300150581932,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",1,"314 Lake Cres","Gable",18,185.62027392,10,NA,2,1,1,0,17,52,-106.75,0,"wind",0.956989247311828,"temp",0,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.950704225352113,1958-12-25,1966-03-31,5.22370304886921,0.341291991294462,3.96573530583373,-6.06594785669029,1,1,0,1
"360","sksk01","sksk",10,0.90492328584,0.14236013710044,0.157317354220025,0.396632517855035,-0.0999051059027629,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",1,"314 Lake Cres","Gable",18,185.62027392,10,NA,2,1,1,0,17,52,-106.75,0,"wind",0.979591836734694,"temp",0.0769230769230769,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.950704225352113,1958-12-25,1966-03-31,5.22370304886921,0.341291991294462,3.96573530583373,-6.06594785669029,1,1,0,1
"361","sksk02","sksk",3,0.4987669788864,0,0,0,-0.69561626847751,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",2,"133-107th St","Gable ",23,106.838496,10,NA,2,1,1,0,18,52,-106.75,0,"wind",0.929203539823009,"temp",0.0963855421686747,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.948717948717949,1959-01-06,1966-03-31,4.671318311018,0.341291991294462,3.96573530583373,-6.06594785669029,1,1,0,1
"362","sksk02","sksk",4,0.5424712065612,0.26001244021284,0.479311043734643,0.692322933127773,-0.6116202704393,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",2,"133-107th St","Gable ",23,106.838496,10,NA,2,1,1,0,18,52,-106.75,0,"wind",0.883495145631068,"temp",0.038961038961039,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.948717948717949,1959-01-06,1966-03-31,4.671318311018,0.341291991294462,3.96573530583373,-6.06594785669029,1,1,0,1
"363","sksk02","sksk",5,0.8062822978812,0.09951014555496,0.123418492278026,0.351309681446478,-0.215321352286976,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",2,"133-107th St","Gable ",23,106.838496,10,NA,2,1,1,0,18,52,-106.75,0,"wind",0.970873786407767,"temp",0.0481927710843374,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.948717948717949,1959-01-06,1966-03-31,4.671318311018,0.341291991294462,3.96573530583373,-6.06594785669029,1,1,0,1
"364","sksk02","sksk",6,0.9713586206016,0.28022790696264,0.288490677921903,0.537113282205814,-0.0290595476702027,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",2,"133-107th St","Gable ",23,106.838496,10,NA,2,1,1,0,18,52,-106.75,0,"wind",0.932432432432432,"temp",0.018348623853211,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.948717948717949,1959-01-06,1966-03-31,4.671318311018,0.341291991294462,3.96573530583373,-6.06594785669029,1,1,0,1
"365","sksk02","sksk",7,0.7119322508844,0.08128231679232,0.114171421074613,0.337892617668118,-0.339772525349766,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",2,"133-107th St","Gable ",23,106.838496,10,NA,2,1,1,0,18,52,-106.75,0,"wind",1,"temp",0.107692307692308,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.948717948717949,1959-01-06,1966-03-31,4.671318311018,0.341291991294462,3.96573530583373,-6.06594785669029,1,1,0,1
"366","sksk02","sksk",8,0.6046207809768,0.21656838063168,0.358188781208944,0.598488747771371,-0.503153825780557,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",2,"133-107th St","Gable ",23,106.838496,10,NA,2,1,1,0,18,52,-106.75,0,"wind",0.976878612716763,"temp",0.0412371134020619,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.948717948717949,1959-01-06,1966-03-31,4.671318311018,0.341291991294462,3.96573530583373,-6.06594785669029,1,1,0,1
"367","sksk02","sksk",9,1.5498357705432,0.14177017812636,0.0914743231643642,0.302447223766997,0.438148970829324,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",2,"133-107th St","Gable ",23,106.838496,10,NA,2,1,1,0,18,52,-106.75,0,"wind",0.956989247311828,"temp",0,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.948717948717949,1959-01-06,1966-03-31,4.671318311018,0.341291991294462,3.96573530583373,-6.06594785669029,1,1,0,1
"368","sksk02","sksk",10,0.7016438659104,0.04995857139588,0.071202177946867,0.266837362351802,-0.354329317201316,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",2,"133-107th St","Gable ",23,106.838496,10,NA,2,1,1,0,18,52,-106.75,0,"wind",0.979591836734694,"temp",0.0769230769230769,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.948717948717949,1959-01-06,1966-03-31,4.671318311018,0.341291991294462,3.96573530583373,-6.06594785669029,1,1,0,1
"369","sksk03","sksk",3,0.39049784367048,0.04406172977556,0.112834758218899,0.33590885403469,-0.940332831688244,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",3,"Outdoor Test Station","Flat",0,66.8901888,13,NA,NA,NA,NA,NA,19,52,-106.75,1,"wind",0.929203539823009,"temp",0.0963855421686747,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.951972555746141,1958-12-17,1967-03-12,4.20305230167081,0.341291991294462,3.96573530583373,-6.06594785669029,0,NA,NA,0
"370","sksk03","sksk",4,0.7602401692872,0.14938165071396,0.196492709473665,0.443274981781812,-0.274120883403105,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",3,"Outdoor Test Station","Flat",0,66.8901888,13,NA,NA,NA,NA,NA,19,52,-106.75,1,"wind",0.883495145631068,"temp",0.038961038961039,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.951972555746141,1958-12-17,1967-03-12,4.20305230167081,0.341291991294462,3.96573530583373,-6.06594785669029,0,NA,NA,0
"371","sksk03","sksk",5,0.8642677802976,0.06879669180552,0.0796011298510176,0.28213672191159,-0.145872627296741,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",3,"Outdoor Test Station","Flat",0,66.8901888,13,NA,NA,NA,NA,NA,19,52,-106.75,1,"wind",0.970873786407767,"temp",0.0481927710843374,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.951972555746141,1958-12-17,1967-03-12,4.20305230167081,0.341291991294462,3.96573530583373,-6.06594785669029,0,NA,NA,0
"372","sksk03","sksk",8,0.6813168480972,0.18027001479564,0.264590572358665,0.514383682049368,-0.383727812171424,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",3,"Outdoor Test Station","Flat",0,66.8901888,13,NA,NA,NA,NA,NA,19,52,-106.75,1,"wind",0.976878612716763,"temp",0.0412371134020619,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.951972555746141,1958-12-17,1967-03-12,4.20305230167081,0.341291991294462,3.96573530583373,-6.06594785669029,0,NA,NA,0
"373","sksk03","sksk",9,1.1101752631368,0.08191087968672,0.07378193552546,0.271628303984434,0.104517897578021,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",3,"Outdoor Test Station","Flat",0,66.8901888,13,NA,NA,NA,NA,NA,19,52,-106.75,1,"wind",0.956989247311828,"temp",0,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.951972555746141,1958-12-17,1967-03-12,4.20305230167081,0.341291991294462,3.96573530583373,-6.06594785669029,0,NA,NA,0
"374","sksk03","sksk",10,0.3926211971346,0.07904557266732,0.201327827545239,0.448695695929033,-0.934910006914646,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",3,"Outdoor Test Station","Flat",0,66.8901888,13,NA,NA,NA,NA,NA,19,52,-106.75,1,"wind",0.979591836734694,"temp",0.0769230769230769,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.951972555746141,1958-12-17,1967-03-12,4.20305230167081,0.341291991294462,3.96573530583373,-6.06594785669029,0,NA,NA,0
"375","sksk03","sksk",11,0.10652132393532,0.0394163711424,0.370032681590906,0.608303116538873,-2.23941008913017,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",3,"Outdoor Test Station","Flat",0,66.8901888,13,NA,NA,NA,NA,NA,19,52,-106.75,1,"wind",0.984732824427481,"temp",0.0526315789473684,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.951972555746141,1958-12-17,1967-03-12,4.20305230167081,0.341291991294462,3.96573530583373,-6.06594785669029,0,NA,NA,0
"376","sksk04","sksk",3,0.46276148945628,0.20072624114592,0.433757444643379,0.658602645487686,-0.770543499190014,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",4,"NRC Lab","Flat",0,49.42441728,76,NA,2,1,1,0,20,52,-106.75,1,"wind",0.929203539823009,"temp",0.0963855421686747,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.955555555555556,1958-12-17,1967-04-03,3.90044457900235,0.341291991294462,3.96573530583373,-6.06594785669029,0,1,0,0
"377","sksk04","sksk",4,0.8622494707176,0.16388456376096,0.190066296734944,0.435965935291904,-0.148210641004053,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",4,"NRC Lab","Flat",0,49.42441728,76,NA,2,1,1,0,20,52,-106.75,1,"wind",0.883495145631068,"temp",0.038961038961039,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.955555555555556,1958-12-17,1967-04-03,3.90044457900235,0.341291991294462,3.96573530583373,-6.06594785669029,0,1,0,0
"378","sksk04","sksk",5,0.87197833863,0.347515437591,0.39853677803166,0.63129769366889,-0.136990696402343,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",4,"NRC Lab","Flat",0,49.42441728,76,NA,2,1,1,0,20,52,-106.75,1,"wind",0.970873786407767,"temp",0.0481927710843374,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.955555555555556,1958-12-17,1967-04-03,3.90044457900235,0.341291991294462,3.96573530583373,-6.06594785669029,0,1,0,0
"379","sksk04","sksk",6,0.8880066608364,0.29105454927276,0.327761673542651,0.572504736698878,-0.118776035076207,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",4,"NRC Lab","Flat",0,49.42441728,76,NA,2,1,1,0,20,52,-106.75,1,"wind",0.932432432432432,"temp",0.018348623853211,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.955555555555556,1958-12-17,1967-04-03,3.90044457900235,0.341291991294462,3.96573530583373,-6.06594785669029,0,1,0,0
"380","sksk04","sksk",7,0.8458212940128,0.12659385069072,0.149669737079005,0.386871732075381,-0.167447178080952,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",4,"NRC Lab","Flat",0,49.42441728,76,NA,2,1,1,0,20,52,-106.75,1,"wind",1,"temp",0.107692307692308,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.955555555555556,1958-12-17,1967-04-03,3.90044457900235,0.341291991294462,3.96573530583373,-6.06594785669029,0,1,0,0
"381","sksk04","sksk",8,0.4963193848872,0.15357891086496,0.309435648780602,0.556269403059886,-0.700535638341926,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",4,"NRC Lab","Flat",0,49.42441728,76,NA,2,1,1,0,20,52,-106.75,1,"wind",0.976878612716763,"temp",0.0412371134020619,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.955555555555556,1958-12-17,1967-04-03,3.90044457900235,0.341291991294462,3.96573530583373,-6.06594785669029,0,1,0,0
"382","sksk04","sksk",9,1.1995949169288,0.25102028007504,0.209254204509053,0.457443116145662,0.181983930578638,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",4,"NRC Lab","Flat",0,49.42441728,76,NA,2,1,1,0,20,52,-106.75,1,"wind",0.956989247311828,"temp",0,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.955555555555556,1958-12-17,1967-04-03,3.90044457900235,0.341291991294462,3.96573530583373,-6.06594785669029,0,1,0,0
"383","sksk04","sksk",10,0.7251935936364,0.29070450740268,0.400864693171068,0.633138762966752,-0.321316634067101,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",4,"NRC Lab","Flat",0,49.42441728,76,NA,2,1,1,0,20,52,-106.75,1,"wind",0.979591836734694,"temp",0.0769230769230769,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.955555555555556,1958-12-17,1967-04-03,3.90044457900235,0.341291991294462,3.96573530583373,-6.06594785669029,0,1,0,0
"384","sksk05","sksk",4,0.7831901923524,0.40236781038048,0.513754914590954,0.716766987654254,-0.24437971037693,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",5,"Gymnasium","Flat",0,3386.315808,38,NA,2,1,0,1,21,52,-106.75,1,"wind",0.883495145631068,"temp",0.038961038961039,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.955801104972376,1959-12-19,1967-04-04,8.12749782709751,0.341291991294462,3.96573530583373,-6.06594785669029,0,1,0,0
"385","sksk05","sksk",5,0.8617375257876,0.30961506532068,0.359291612649341,0.599409386520883,-0.14880454913223,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",5,"Gymnasium","Flat",0,3386.315808,38,NA,2,1,0,1,21,52,-106.75,1,"wind",0.970873786407767,"temp",0.0481927710843374,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.955801104972376,1959-12-19,1967-04-04,8.12749782709751,0.341291991294462,3.96573530583373,-6.06594785669029,0,1,0,0
"386","sksk05","sksk",6,0.8072917519212,0.19855873063908,0.245956595204334,0.495940112517967,-0.214070149502925,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",5,"Gymnasium","Flat",0,3386.315808,38,NA,2,1,0,1,21,52,-106.75,1,"wind",0.932432432432432,"temp",0.018348623853211,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.955801104972376,1959-12-19,1967-04-04,8.12749782709751,0.341291991294462,3.96573530583373,-6.06594785669029,0,1,0,0
"387","sksk05","sksk",7,0.5586297130512,0.12926288652984,0.231392787583414,0.481033042091096,-0.582268434885705,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",5,"Gymnasium","Flat",0,3386.315808,38,NA,2,1,0,1,21,52,-106.75,1,"wind",1,"temp",0.107692307692308,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.955801104972376,1959-12-19,1967-04-04,8.12749782709751,0.341291991294462,3.96573530583373,-6.06594785669029,0,1,0,0
"388","sksk05","sksk",8,0.51708591333,0.17278173902808,0.334145128640958,0.578052877028527,-0.659546241625747,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",5,"Gymnasium","Flat",0,3386.315808,38,NA,2,1,0,1,21,52,-106.75,1,"wind",0.976878612716763,"temp",0.0412371134020619,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.955801104972376,1959-12-19,1967-04-04,8.12749782709751,0.341291991294462,3.96573530583373,-6.06594785669029,0,1,0,0
"389","sksk05","sksk",9,1.0143530215308,0.5135791715964,0.506312063645591,0.711556086085694,0.0142509920459966,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",5,"Gymnasium","Flat",0,3386.315808,38,NA,2,1,0,1,21,52,-106.75,1,"wind",0.956989247311828,"temp",0,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.955801104972376,1959-12-19,1967-04-04,8.12749782709751,0.341291991294462,3.96573530583373,-6.06594785669029,0,1,0,0
"390","sksk05","sksk",10,0.32537869281036,0.25583645510892,0.786272920636597,0.886720317031587,-1.12276556633386,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",5,"Gymnasium","Flat",0,3386.315808,38,NA,2,1,0,1,21,52,-106.75,1,"wind",0.979591836734694,"temp",0.0769230769230769,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.955801104972376,1959-12-19,1967-04-04,8.12749782709751,0.341291991294462,3.96573530583373,-6.06594785669029,0,1,0,0
"391","sksk05","sksk",11,0.482940130932,0.18351400066524,0.379993272273908,0.616435943366306,-0.727862585534052,"wind",8.5920218878525,"temp",-13.9333905479824,"Saskatoon ","SK","A",5,"Gymnasium","Flat",0,3386.315808,38,NA,2,1,0,1,21,52,-106.75,1,"wind",0.984732824427481,"temp",0.0526315789473684,"wind",0.957666980244591,1958-12-17,1967-04-29,"temp",0.0497311827956989,1958-12-18,1967-04-29,"wind",0.953010279001468,1958-12-17,1967-02-27,0.955801104972376,1959-12-19,1967-04-04,8.12749782709751,0.341291991294462,3.96573530583373,-6.06594785669029,0,1,0,0
"392","tron01","tron",3,0.40312702568124,0.35619468871392,0.883579284003573,0.939988980788378,-0.908503566499014,"wind",9.10408575863556,"temp",-3.50622381252429,"Toronto","ON","A",1,"11 Douglas Cres","Flat",0,113.43461184,19,NA,0,1,1,0,29,43.75,-79.5,1,"wind",0.986206896551724,"temp",0.163461538461538,"wind",0.98014440433213,1958-12-03,1967-04-29,"temp",0.276629570747218,1958-12-03,1967-04-29,"wind",0.974393530997305,1958-12-03,1967-02-27,0.98669623059867,1958-12-03,1967-03-22,4.73122656377141,0.389842049328215,4.11039127751855,1.58453398675925,0,0,1,0
"393","tron01","tron",4,0.7433539763328,0.5722398625608,0.769808033292349,0.877387048737528,-0.296582932730385,"wind",9.10408575863556,"temp",-3.50622381252429,"Toronto","ON","A",1,"11 Douglas Cres","Flat",0,113.43461184,19,NA,0,1,1,0,29,43.75,-79.5,1,"wind",0.977443609022556,"temp",0.203389830508475,"wind",0.98014440433213,1958-12-03,1967-04-29,"temp",0.276629570747218,1958-12-03,1967-04-29,"wind",0.974393530997305,1958-12-03,1967-02-27,0.98669623059867,1958-12-03,1967-03-22,4.73122656377141,0.389842049328215,4.11039127751855,1.58453398675925,0,0,1,0
"394","tron01","tron",5,0.45042230315124,0.38808211170456,0.861596126544942,0.928222024380451,-0.79756968484083,"wind",9.10408575863556,"temp",-3.50622381252429,"Toronto","ON","A",1,"11 Douglas Cres","Flat",0,113.43461184,19,NA,0,1,1,0,29,43.75,-79.5,1,"wind",0.97972972972973,"temp",0.487179487179487,"wind",0.98014440433213,1958-12-03,1967-04-29,"temp",0.276629570747218,1958-12-03,1967-04-29,"wind",0.974393530997305,1958-12-03,1967-02-27,0.98669623059867,1958-12-03,1967-03-22,4.73122656377141,0.389842049328215,4.11039127751855,1.58453398675925,0,0,1,0
"395","tron01","tron",6,0.7225516925424,0.34932974394528,0.483466785215206,0.695317758449478,-0.32496631478341,"wind",9.10408575863556,"temp",-3.50622381252429,"Toronto","ON","A",1,"11 Douglas Cres","Flat",0,113.43461184,19,NA,0,1,1,0,29,43.75,-79.5,1,"wind",0.975308641975309,"temp",0.163265306122449,"wind",0.98014440433213,1958-12-03,1967-04-29,"temp",0.276629570747218,1958-12-03,1967-04-29,"wind",0.974393530997305,1958-12-03,1967-02-27,0.98669623059867,1958-12-03,1967-03-22,4.73122656377141,0.389842049328215,4.11039127751855,1.58453398675925,0,0,1,0
"396","tron01","tron",7,0.2805363380484,0.21682478870892,0.772893772754359,0.879143772516395,-1.2710520150003,"wind",9.10408575863556,"temp",-3.50622381252429,"Toronto","ON","A",1,"11 Douglas Cres","Flat",0,113.43461184,19,NA,0,1,1,0,29,43.75,-79.5,1,"wind",0.966386554621849,"temp",0.25,"wind",0.98014440433213,1958-12-03,1967-04-29,"temp",0.276629570747218,1958-12-03,1967-04-29,"wind",0.974393530997305,1958-12-03,1967-02-27,0.98669623059867,1958-12-03,1967-03-22,4.73122656377141,0.389842049328215,4.11039127751855,1.58453398675925,0,0,1,0
