"","X","CLUST","NAME","STATE","TIER","ECO3","LATITUDE","LONGITUDE","ELEVATION","PPTWT","logPPTWT","MCMT","MWMT","TD","MAT","ELEVATION_PRISM","medMax","PROP_ZERO","LOCATION","SCALE","SHAPE","EVENT10","EVENT15","EVENT20","EVENT30","EVENT50","RT_I","RT_II","RT_III","RT_IV","RATIO","rawDiff","w2","est_wind_avg","est_temp_avg"
"29",29,"10.1.2.0060","PENDLETON BRANCH EXP STN","OR",1,"10.1.2",45.75,-118.75,453.2,142.350013453249,4.95828890823229,0.686960010364479,21.9250848444529,21.2381252751209,10.8855056392588,452.692223281803,0.276203558020606,0.037037037037037,0.206453745959503,0.132767825942904,0.0856837985255662,11,13,14,15,17,27,35,40,44,2.05882352941176,18,0.151700549395708,2.68107090372158,5.68850927763344
"30",30,"10.1.2.0061","PENDLETON","OR",1,"10.1.2",45.75,-118.75,461,105.515932271805,4.65886195782271,0.655417570733799,22.2984238576411,21.6430068338777,11.1141987535344,449.074164984911,0.141406579326388,0.032967032967033,0.132317628742236,0.0912223242757257,0.106668039624522,8,9,9,10,12,20,26,30,35,2.16666666666667,14,0.151700549395708,2.68107090372158,5.68850927763344
"31",31,"10.1.2.0062","PILOT ROCK 1 SE","OR",1,"10.1.2",45.5,-118.75,524.3,99.4237997864184,4.59939151947368,0.590463654829128,21.461851029225,20.8713871916165,10.6118255844838,527.940672392915,0.242324435272772,0.0147058823529412,0.21106536540854,0.108077079209783,0.0763640493724327,10,11,12,13,15,23,29,33,37,1.93333333333333,14,0.158928836406603,2.84030256370247,4.08607764053596
"32",32,"10.1.2.0064","THE DALLES","OR",1,"10.1.2",45.5,-121.25,45.7,182.509004998182,5.20679951426104,2.5408173107688,22.7565672760509,20.2157503746488,12.4273874215623,53.8803163512755,0.311554322394391,0.12,0.287681235501993,0.220493067777121,0.102223899739929,17,19,21,24,27,43,59,68,79,2.18518518518519,32,0.0356475730388774,1.91822617500103,4.65947360751619
"33",33,"10.1.2.0065","THE DALLES 2","OR",1,"10.1.2",45.5,-121.25,78.3,189.544393222534,5.24335917624016,2.48924297530755,22.8651852287562,20.3759417932284,12.4550084116294,54.7173914206714,0.247289002810346,0.0769230769230769,0.204092937275276,0.158237362088503,0.107283180984823,12,14,15,17,20,33,43,49,58,2.15,23,0.0356475730388774,1.91822617500103,4.65947360751619
"34",34,"10.1.2.0066","UMATILLA","OR",1,"10.1.2",46,-119.25,82,84.2892808986739,4.43425470269614,1.32008005422207,23.6200808355516,22.30000113705,12.0200404556975,86.9799994663392,0.15612240738634,0.105263157894737,0.136518671621765,0.0734820442756922,0.117654858840971,7,7,8,9,10,17,23,26,30,2.3,13,0.178120166230344,2.70259145025277,6.72160773868859
"35",35,"10.1.2.0067","WASCO","OR",1,"10.1.2",45.5,-120.75,386.2,127.91136361237,4.85133755227193,0.410319989003506,20.5896792093245,20.1793584158968,10.2399997724956,397.960000894969,0.304295993385296,0.134328358208955,0.266431596293521,0.184815772231193,0.105579079308797,15,17,18,20,23,38,49,58,68,2.1304347826087,26,0.110089212043263,2.41306288032606,5.43675129805587
"36",36,"10.1.2.0068","WESTON 2 SE","OR",1,"10.1.2",45.75,-118.5,641,223.450011651841,5.40918772752464,-1.09999999142716,19.4799996015096,20.5799999505645,8.79000001178653,764.999993123487,0.438833826388934,0,0.354701305805402,0.205805718754665,0.0737767070112429,18,20,22,24,27,40,52,59,67,1.92592592592593,25,0.151840969928915,2.82833813988691,4.82493632416066
"37",37,"10.1.2.0069","ANATONE","WA",1,"10.1.2",46.25,-117.25,1089.1,114.622279409098,4.74164219558697,-1.96091986322783,18.7794408505137,20.7403616588557,7.72928067099465,1095.09193375285,0.961550541415234,0,0.840473658710035,0.536611981197879,0.0918893578083287,46,52,56,62,70,112,147,170,196,2.1,77,0.0446425612705257,2.10877213581652,3.15892062351691
"38",38,"10.1.2.0072","BICKLETON","WA",1,"10.1.2",46,-120.25,919,144.623784664464,4.97413578212132,-1.82360258856894,19.187686008691,21.0112886815609,8.2210774612865,926.634177983072,0.464957242876123,0.0810810810810811,0.362355296907315,0.219751930317114,0.103258997061564,19,21,23,26,29,45,60,70,81,2.06896551724138,31,0.204666715859898,2.94945616646652,4.72587134545068
"39",39,"10.1.2.0074","CHELAN","WA",1,"10.1.2",47.75,-120,352.65,110.6927106579,4.70669503006238,-2.17496306683866,22.9828612510551,25.1578242199609,10.2951411821767,372.105216505523,0.405395598169084,0,0.343949449340055,0.206652290764837,0.100638923664867,18,20,22,25,28,43,57,65,76,2.03571428571429,29,0.0146244001752895,1.63688512513764,2.22413138396286
"40",40,"10.1.2.0076","CHIEF JOSEPH DAM","WA",1,"10.1.2",48,-119.75,254.2,109.940777856993,4.69994183769394,-2.08345970594119,23.5071877366659,25.5906473279983,10.5861558170573,272.810988979762,0.286669808417524,0.0476190476190476,0.259682386604459,0.138076035854654,0.122310322538403,13,14,16,17,20,32,42,48,56,2.1,22,0.0146346166825416,1.51644229943321,2.49515204591961
"41",41,"10.1.2.0078","COLFAX","WA",1,"10.1.2",47,-117.25,603.5,179.088836396383,5.18788197544548,-1.29891998108363,19.3020391837305,20.6009584552803,8.79139992616325,705.772006073021,0.366181096744979,0,0.326049735590335,0.190186012635414,0.170167245767461,18,20,22,25,29,51,72,86,105,2.48275862068966,43,0.303378879848742,3.76656266085293,4.21696710984617
"42",42,"10.1.2.0079","CONCONULLY","WA",1,"10.1.2",48.5,-119.75,703.8,119.496022522574,4.7832830864877,-4.52203516650489,19.9870481302942,24.5090836641392,7.84018879327808,716.242559850228,0.772824952448245,0.0333333333333333,0.717819482090606,0.37818117440582,0.10372394968961,35,39,42,47,53,83,110,125,144,2.07547169811321,57,0.00365518777080042,1.43242204006126,0.265220469349174
"43",43,"10.1.2.0080","CONNELL 1 W","WA",1,"10.1.2",46.75,-119,310.9,76.1909877705207,4.33324318496999,-0.418800031507551,22.5852943293086,23.0040941757824,11.0028655579395,302.625412235931,0.142249679462249,0.166666666666667,0.129495354671778,0.0758142378980393,0.129549691421143,6,7,8,9,10,18,24,28,32,2.4,14,0.191681252340837,3.04531786580395,6.22159871082317
"44",44,"10.1.2.0082","COULEE DAM 1 SW","WA",1,"10.1.2",48,-119,524,84.6562029846298,4.43859838391724,-2.04588643085697,21.9623935771032,24.0082797087542,9.74383393037294,529.765508594726,0.232013574297432,0.0483870967741935,0.195412063373314,0.122565653124329,0.139491085854406,11,12,13,15,17,29,39,46,53,2.29411764705882,22,0.063089666427117,2.03554466756832,2.55880330560251
"45",45,"10.1.2.0084","DAVENPORT","WA",1,"10.1.2",47.75,-118.25,722.1,113.60287815509,4.73270884183837,-3.36442390583323,19.3638321444832,22.7282566564718,7.81620809573097,732.615998922,0.692061266726141,0,0.528364827080945,0.393267976063143,0.144509435068588,33,38,42,47,54,96,133,158,184,2.46296296296296,79,0.159895530925669,2.97120834951973,3.23039508971664
"46",46,"10.1.2.0085","DAYTON 1 WSW","WA",1,"10.1.2",46.25,-118,474.6,156.484002463905,5.05295378407739,0.156252780466502,21.6065644239032,21.4503110740768,10.5996341941701,511.754883648622,0.259407860503641,0.0210526315789474,0.212739152324521,0.140788424449521,0.159521229938475,12,14,16,18,20,35,49,59,71,2.45,29,0.222316269223384,3.07800373881103,4.6565182820068
"47",47,"10.1.2.0086","ELLENSBURG","WA",1,"10.1.2",47,-120.5,451.1,88.7834702370713,4.48620048669189,-2.08884799428658,20.9169598892132,23.0058079060066,9.37731209128037,450.833600367275,0.374408626647649,0.0172413793103448,0.311230193370872,0.197561671319201,0.0916945206238018,17,19,20,23,26,40,52,59,69,2,26,0.0557026468810066,2.04124420960183,2.37174592947548
"48",48,"10.1.2.0087","ELLENSBURG #2","WA",1,"10.1.2",47,-120.5,529,86.4416331911179,4.45936907613949,-2.31317994180027,20.5359001637359,22.8490797045162,9.07601633115273,530.670001254157,0.366613732296491,0,0.285629548790922,0.182560596312618,0.0932841535201042,16,18,19,21,24,37,49,55,62,2.04166666666667,25,0.0557026468810066,2.04124420960183,2.37174592947548
"49",49,"10.1.2.0091","EPHRATA","WA",1,"10.1.2",47.25,-119.5,415.1,73.7093946325105,4.30013026234032,-2.18219173827815,22.7781282089356,24.9603201837439,10.2281267491941,469.223101809547,0.214724634259031,0.02,0.185891079931256,0.110080494820959,0.157486428884228,10,11,13,14,16,28,38,46,53,2.375,22,0.118437305722385,2.61058016875363,4.60172586150594
"50",50,"10.1.2.0093","GOLDENDALE","WA",1,"10.1.2",45.75,-120.75,509.05,187.84863826395,5.23547878110999,-0.311446714811869,20.0353372126434,20.3467834051707,9.56175439823148,501.222567156718,0.457317996770268,0.0441176470588235,0.358249225120648,0.238375987977441,0.103361084655537,20,23,24,27,31,49,65,76,88,2.09677419354839,34,0.0740396685184235,2.23019982523955,4.53266804198506
"51",51,"10.1.2.0096","HARRINGTON 1 N","WA",1,"10.1.2",47.5,-118.25,661.6,110.331649397635,4.70349076541885,-2.91566005049826,19.7030054745212,22.6186653960523,8.27213227858169,665.566334348694,0.342634701048317,0,0.275709435629526,0.203482140843151,0.190150515697493,18,21,23,26,30,58,85,102,131,2.83333333333333,55,0.342463168053583,4.05848645333537,3.88932294113766
"52",52,"10.1.2.0097","HARTLINE","WA",1,"10.1.2",47.75,-119,580.9,86.7938764464345,4.46353607132555,-2.63086022195455,21.3629999215212,23.9938600096256,9.23141320685313,581.936000899589,0.227944636289332,0.0526315789473684,0.19389514710103,0.0958919252424163,0.175877699070656,9,11,12,13,15,27,37,44,53,2.46666666666667,22,0.178828225555004,2.95939359122097,3.48086443517275
"53",53,"10.1.2.0098","HATTON 9 SE","WA",1,"10.1.2",46.75,-118.75,458.7,85.7192017291742,4.45107685802322,-1.02259997798763,22.0941002436802,23.1166998258929,10.4122996998391,443.599998687025,0.19378261081686,0.0238095238095238,0.157621666766551,0.0966525106244374,0.13661019557738,9,10,11,12,14,24,31,36,43,2.21428571428571,17,0.308422494282178,3.71524364077328,6.12204238175991
"54",54,"10.1.2.0099","ICE HARBOR DAM","WA",1,"10.1.2",46.25,-119,112.2,90.9342195854362,4.51013638342786,1.07571998063138,23.4059197562144,22.3301995319192,11.9952676110361,147.578748577721,0.0830634476195969,0.228571428571429,0.118715322216851,0.0782648761722941,0.119123430061088,6,7,8,9,10,17,23,26,31,2.3,13,0.154853543195935,2.62964596327531,6.73516006055911
"55",55,"10.1.2.0100","KAHLOTUS 5 SSW","WA",1,"10.1.2",46.5,-118.5,473,95.0305987679694,4.55419893203437,-0.31995999392866,22.5999203817294,22.9198800766812,10.9099998474137,446.996000113936,0.173504901143831,0.0892857142857143,0.150787187249746,0.0979388805740303,0.139705299325026,8,9,10,12,13,23,31,36,44,2.38461538461538,18,0.268335735959254,3.3789443575628,6.52007798823666
"56",56,"10.1.2.0101","KENNEWICK","WA",1,"10.1.2",46.25,-119,118.9,72.459163014792,4.2830231344037,1.14263998808383,23.7739656601622,22.6313260369998,12.1595563175062,107.380351770014,0.152117969395229,0.131147540983607,0.141489643392328,0.0949587003073059,0.117374505849893,8,9,10,11,12,21,28,31,37,2.33333333333333,16,0.154853543195935,2.62964596327531,6.73516006055911
"57",57,"10.1.2.0103","LACROSSE","WA",1,"10.1.2",46.75,-118,449.9,140.255279898588,4.94346419002994,-0.491384343011077,21.638101801626,22.1294859239282,10.3681011468379,454.249314878995,0.182782606018315,0.0208333333333333,0.168807393636431,0.10228373174778,0.200515671497922,10,11,12,14,16,31,44,55,65,2.75,28,0.236381982824671,3.22772272813704,6.15350558876821
"58",58,"10.1.2.0104","LIND 3 NE","WA",1,"10.1.2",47,-118.5,496.8,85.6464526365843,4.45022780694318,-1.75180739213368,21.3036777450051,23.0554848003392,9.70555229241803,500.646017968465,0.21686269516239,0.024390243902439,0.168331120820014,0.107238065798811,0.145446935943818,9,11,12,13,15,27,36,41,48,2.4,21,0.358501009768302,4.04513204161135,5.51855165699504
"59",59,"10.1.2.0108","MANSFIELD","WA",1,"10.1.2",47.75,-119.75,691.9,102.419679154175,4.62907887338133,-3.40991928031654,20.9500810805667,24.3600001215224,8.72004090767615,687.983919436637,0.716122228853736,0,0.563892051086855,0.309166674838044,0.101569283936691,28,32,34,38,43,66,88,103,117,2.04651162790698,45,0.0679445036189107,2.13608887278016,2.36791369779672
"60",60,"10.1.2.0110","METHOW 2 S","WA",1,"10.1.2",48,-120,350.5,117.735037262831,4.76796560255142,-3.56784675902773,22.1123533591621,25.6802004287081,9.25417070838383,402.597873865185,0.631041575624004,0,0.509780535494426,0.309547626128733,0.0823664859830185,27,30,32,36,40,61,81,92,105,2.025,41,0.00283903047984076,1.51322744075313,1.63784708915927
"61",61,"10.1.2.0111","MILL CREEK DAM","WA",1,"10.1.2",46,-118.25,365.966666666667,153.716842214663,5.03491743521227,0.877713179697753,23.0574547009626,22.179741721236,11.629902109043,368.545642562785,0.176467992695661,0.072463768115942,0.160023245973326,0.101946254111726,0.119366857544961,9,10,11,12,14,23,30,35,40,2.14285714285714,16,0.136150151999954,2.67931413662992,4.46012434657746
"62",62,"10.1.2.0115","MOXEE CITY 10 E","WA",1,"10.1.2",46.5,-120.25,472.4,64.8062915495327,4.1714026904589,-1.89229509365896,21.1607799466023,23.0530752280245,9.72998509489304,475.515522394121,0.189654453156405,0.037037037037037,0.156004811505721,0.0853922999081114,0.0974790992912542,8,9,9,10,12,19,25,28,32,2.08333333333333,13,0.0572739868095599,2.08349307259306,4.71188116049939
"63",63,"10.1.2.0117","NESPELEM 2 S","WA",1,"10.1.2",48.25,-119,576.1,103.572168904972,4.64026865382182,-2.68015894949799,21.6498807297081,24.3300399138138,9.40980096383725,537.039824458407,0.38760852080203,0,0.302233152213332,0.171433753837034,0.10454402645763,15,17,19,21,24,37,48,56,65,2,24,0.0160436866785681,1.72961446451358,1.44411228415743
"64",64,"10.1.2.0118","ODESSA","WA",1,"10.1.2",47.25,-118.75,470.3,101.135487892786,4.61646108216691,-2.02265100817877,21.3072243887532,23.329875883569,9.57937796916102,475.501516525346,0.232604047998719,0.0757575757575758,0.196987040394564,0.106287996579701,0.177199624998113,10,11,12,14,16,30,40,49,58,2.5,24,0.341336400661994,3.97654402346398,5.17614682134899
"65",65,"10.1.2.0120","OMAK 4 N","WA",1,"10.1.2",48.5,-119.5,395,107.529240980494,4.67776281970082,-2.88897642950462,21.998023632169,24.8869993220115,9.50102370093506,394.906816385632,0.407473858996266,0,0.353688394647495,0.24571925707766,0.123480287951713,21,24,26,29,33,54,74,87,101,2.24242424242424,41,0.00866953579651208,1.6257769463762,0.738001850105718
"66",66,"10.1.2.0124","POMEROY","WA",1,"10.1.2",46.5,-117.5,589.5,154.52266800865,5.04034080407828,-0.647187179205931,20.5173005734956,21.1644875572423,9.65140422745277,643.116156569305,0.213241577748466,0.160714285714286,0.199882968850243,0.117035831710126,0.186432709114488,10,12,13,15,17,32,45,54,67,2.64705882352941,28,0.13267129106803,2.73665761646481,4.69378088128224
"67",67,"10.1.2.0125","PRIEST RAPIDS DAM","WA",1,"10.1.2",46.75,-120,130.5,77.0288101420858,4.34417950956358,0.409037279361391,24.4436322922997,24.034594837868,12.2518886853642,141.24339354698,0.118158472252415,0.230769230769231,0.118639379340738,0.0737079054348794,0.0959980578004021,6,7,7,8,9,16,21,23,27,2.33333333333333,12,0.083555952903779,2.22697173831761,4.47886096640747
"68",68,"10.1.2.0126","PROSSER","WA",1,"10.1.2",46.25,-119.75,230,81.7489248697465,4.40364675363844,0.0238457810558041,23.137995051639,23.1141493470657,11.5055719293431,230.023069372726,0.163911749314507,0.111111111111111,0.143687595202802,0.0853281243464254,0.114227706108196,7,8,9,10,11,19,25,29,33,2.27272727272727,14,0.117324949333349,2.39212938428787,6.1443258502556
"69",69,"10.1.2.0128","PULLMAN 2 NW","WA",1,"10.1.2",46.75,-117.25,766.6,174.924662003567,5.1643553783938,-1.51723773005028,18.8682568270287,20.385495126844,8.43844236908616,777.035311129655,0.303832985963154,0.185714285714286,0.329101591276361,0.198565530687055,0.154186714772658,17,19,21,24,28,47,66,79,98,2.35714285714286,38,0.176395691576028,3.05794257203698,4.19370836992772
"70",70,"10.1.2.0129","QUINCY","WA",1,"10.1.2",47.25,-119.75,392,74.9078912897496,4.316259242647,-1.97443201601933,22.3748635164839,24.3492952573681,10.2137199586597,392.928000453153,0.166481506005973,0.142857142857143,0.184604914881186,0.117881155310918,0.134251594189672,10,11,12,14,16,27,36,42,48,2.25,20,0.0692032871059551,2.25027290667556,4.0451362388053
"71",71,"10.1.2.0130","RICHLAND","WA",1,"10.1.2",46.25,-119.25,113.7,72.72401493529,4.28667165922649,0.96387297506895,23.6520179445584,22.688145329079,12.0493166731383,111.1341764049,0.154362169831268,0.133333333333333,0.132606495453223,0.0874680921399375,0.115834962314176,7,8,9,10,11,20,26,30,34,2.36363636363636,15,0.148608241505969,2.55940525999827,6.60209239678596
"72",72,"10.1.2.0132","ROSALIA","WA",1,"10.1.2",47.25,-117.25,733,150.217999259533,5.01208756743353,-1.78800002397072,19.6020000272855,21.3900002479517,8.60750010499988,724.350003966615,0.400584516022217,0.00961538461538462,0.321779156002002,0.204034243473986,0.18926022960269,19,21,24,27,31,58,86,104,126,2.7741935483871,55,0.30901082750144,3.81929791452114,3.92810898750014
"73",73,"10.1.2.0136","SMYRNA","WA",1,"10.1.2",46.75,-119.75,170.7,71.199448757424,4.26548507621695,-0.797782637328053,23.4948567625577,24.2926394222452,11.2494408780597,245.907826539723,0.15566811426298,0.2,0.150128005753279,0.10874081665371,0.108634264608541,8,9,10,12,13,23,30,35,39,2.30769230769231,17,0.069792977297918,2.14454714559102,5.25174618350951
"74",74,"10.1.2.0138","SPRAGUE","WA",1,"10.1.2",47.25,-118,600.5,137.1101206302,4.92078440317417,-2.14000012214695,20.4600790744102,22.6000784813014,8.95003979506935,582.004003232354,0.255629467381737,0.0263157894736842,0.239524611169578,0.139546175036594,0.206446132174028,13,15,17,19,22,42,62,76,97,2.81818181818182,40,0.389453336061538,4.31170022444811,4.58524992925413
"75",75,"10.1.2.0139","SUNNYSIDE","WA",1,"10.1.2",46.25,-120,227.7,64.7895545878928,4.17114439573369,-0.316182413620763,23.1029306816771,23.4191130165787,11.4229304143126,233.94294465594,0.181271718806807,0.0555555555555556,0.162070561024439,0.0886809961718759,0.108014042215593,8,9,10,11,12,20,26,30,35,2.16666666666667,14,0.115841951654699,2.38079185109456,5.81347005370895
"76",76,"10.1.2.0142","TRINIDAD 2 SSE","WA",1,"10.1.2",47.25,-120,171,91.1392775020957,4.51238885846282,-0.661560068306902,24.3480403291451,25.0096002164922,11.8381601025421,176.196005286353,0.298101416014523,0,0.254072681699116,0.143224874854652,0.111244744806791,13,15,16,18,20,32,42,48,54,2.1,22,0.0480344535606393,2.11501471724491,3.6070263427444
"77",77,"10.1.2.0144","WALLA WALLA 3 W","WA",1,"10.1.2",46,-118.5,244.1,126.300003118756,4.83866005404968,1.15999996356229,23.6499996164908,22.4899997721379,12.0399999598518,236.000000079112,0.177128051855863,0.0666666666666667,0.163074421484358,0.0906296200746274,0.103011006631291,8,9,10,11,12,20,26,30,34,2.16666666666667,14,0.173388984661218,2.84568462677534,6.52313208233824
"78",78,"10.1.2.0145","WAPATO","WA",1,"10.1.2",46.5,-120.5,256.3,77.9828175927023,4.35648851514974,-0.749080003101047,22.6521998626221,23.4012798437887,11.05789099859,258.446896285963,0.224037777134982,0.0142857142857143,0.188376775053368,0.11024608467111,0.104745847363642,10,11,12,13,15,24,32,36,42,2.13333333333333,17,0.0466073888232979,1.95969422087237,4.5306567459744
"79",79,"10.1.2.0146","WATERVILLE","WA",1,"10.1.2",47.75,-120,812,108.682417048326,4.688430024358,-4.68380013939611,20.1746633698141,24.858464053949,7.68651991828392,811.730402148776,0.758313857233971,0.08,0.671561467236489,0.345312518097706,0.073979395904563,31,35,37,41,46,68,88,101,116,1.91304347826087,42,0.0146244001752895,1.63688512513764,2.22413138396286
"80",80,"10.1.2.0147","WHITE SWAN RS","WA",1,"10.1.2",46.5,-120.75,296,108.162482993593,4.68363456870269,-0.920039380191692,21.8397199986546,22.759759432029,10.6599198478664,293.012031928735,0.386129023744163,0.0294117647058824,0.327533324998091,0.187279478366804,0.105257687940439,17,19,20,23,26,40,52,60,71,2,26,0.0342386753379836,1.95537612265798,4.1414217962174
"81",81,"10.1.2.0148","WHITMAN MISSION","WA",1,"10.1.2",46,-118.5,192.6,116.084099971913,4.75431492817887,1.15339645440178,23.6192799376611,22.4658837599087,12.0546402968945,196.223168246711,0.180902861380747,0.0465116279069767,0.162135937721569,0.107318151621433,0.0994439998042855,9,10,11,12,14,23,30,34,39,2.14285714285714,16,0.173388984661218,2.84568462677534,6.52313208233824
"82",82,"10.1.2.0149","WILBUR","WA",1,"10.1.2",47.75,-118.75,689.5,101.837626328748,4.62337964612941,-2.99217075000667,20.2033892735507,23.1955603377052,8.31276247741432,665.255666108614,0.281090087396839,0.0714285714285714,0.254884461708876,0.186429192276298,0.168322855673355,16,18,20,23,26,47,67,81,101,2.57692307692308,41,0.159703060626974,3.0196190846862,3.60810544798852
"83",83,"10.1.2.0150","WILSON CREEK","WA",1,"10.1.2",47.5,-119,390.1,88.7315623971735,4.48561565913551,-1.87007984584795,22.1597211261161,24.0298017931042,10.0898011104673,400.031840258339,0.220679743817014,0,0.200035329691412,0.121959702820201,0.180417851446406,11,13,14,16,19,34,47,58,69,2.47368421052632,28,0.234400567409461,3.36235202083455,4.46842281990916
"84",84,"10.1.2.0151","WINTHROP 1 WSW","WA",1,"10.1.2",48.5,-120.25,533.1,137.818542812715,4.92593791275399,-5.17957369340875,20.2483198288786,25.4278936408481,7.84119948768309,540.972732849679,1.21604082634693,0.00961538461538462,1.06041555905687,0.404786056401476,0.0408700379771014,42,46,49,53,58,80,100,112,124,1.72413793103448,42,0.00320938065009211,1.42633232843875,-1.77543786435393
"85",85,"10.1.2.0155","EPHRATA MUNI AP","WA",1,"10.1.2",47.25,-119.5,381.6,72.0376188750277,4.277188466944,-1.79163996018995,23.0670796502654,24.8587202904252,10.5477201397269,384.614016033634,0.181335250776702,0,0.174033611799412,0.110512852871406,0.163030072020928,10,11,12,14,16,29,40,47,55,2.5,24,0.118437305722385,2.61058016875363,4.60172586150594
"86",86,"10.1.2.0156","LEWISTON NEZ PERCE CO AP","ID",1,"10.1.2",46.25,-117,437.7,76.5045681836917,4.33735045386913,0.587618221024301,22.9882084351524,22.4005900303532,11.2882764291933,434.648450122923,0.104258096032766,0.180555555555556,0.106181508944654,0.0735494499512287,0.171766439992509,6,7,8,9,10,19,27,32,38,2.7,17,0.0276118967769165,2.11527544224481,3.75788731711913
"87",87,"10.1.2.0157","SPOKANE INTL AP","WA",1,"10.1.2",47.5,-117.5,717.2,139.78634360274,4.94011513978313,-2.67016695435028,20.1988193744931,22.8689863328221,8.43106599601806,718.694751287149,0.378989192658778,0.00775193798449612,0.295778938143634,0.182401541174241,0.134857725532616,16,18,20,22,26,42,57,69,79,2.19230769230769,31,0.265412012321597,3.54722803475345,3.73518795617741
"88",88,"10.1.2.0159","YAKIMA AIR TERMINAL","WA",1,"10.1.2",46.5,-120.5,324.3,87.5125582679019,4.47178230612686,-1.19055997836237,22.0136272356638,23.2041874131838,10.4938935056727,325.916000792708,0.227695219119268,0.0675675675675676,0.204592918578923,0.146509452120557,0.099241477082759,12,13,15,16,19,30,39,45,52,2.05263157894737,20,0.0466073888232979,1.95969422087237,4.5306567459744
"89",89,"10.1.2.0160","WALLA WALLA WSO CITY","WA",1,"10.1.2",46,-118.25,289.3,146.442043244286,4.98662974092912,1.1101995310018,23.5502384384118,22.4400383218347,11.9602393928681,279.032031774704,0.172735565956338,0,0.137486318803896,0.0936589927820081,0.107209544095718,8,9,10,11,12,21,27,31,35,2.25,15,0.136150151999954,2.67931413662992,4.46012434657746
"90",90,"10.1.2.0161","WENATCHEE PANGBORN AP","WA",1,"10.1.2",47.5,-120.25,374.6,85.6288132788422,4.45002183023416,-2.08514936639817,23.0016948861447,25.0868448788551,10.4852729471827,374.386945057649,0.366042877235908,0,0.289699566454177,0.191042967343061,0.0955002886322945,16,18,20,22,25,39,51,58,67,2.04,26,0.0148163226942871,1.64628698610438,1.99040932851926
"91",91,"10.1.3.0001","SODA SPRINGS 0.3 W","ID",1,"10.1.3",42.75,-111.5,1775.15,90.0840898224401,4.50070153525229,-6.69934689123511,18.4972177048048,25.1965646312573,5.4035286170121,1774.87068884185,0.993581170909313,0,0.742071665331304,0.398815165519873,0.0471987668988184,35,39,42,46,51,73,94,107,120,1.84313725490196,43,0.0299105966497271,2.15177628193392,-1.93071763757973
"92",92,"10.1.3.0003","CEDARVILLE","CA",1,"10.1.3",41.5,-120.25,1428.9,125.87670517405,4.83530289751341,-0.832095993244615,20.3535675148246,21.1856634864208,8.86670381634573,1428.0704002369,0.293338802385282,0,0.240276259278698,0.142013334265187,0.0957456847286213,12,14,15,17,19,30,39,44,51,2.05263157894737,20,0.0389789873609044,2.19056640932951,1.09798769490811
"93",93,"10.1.3.0005","FT BIDWELL","CA",1,"10.1.3",41.75,-120.25,1444.4,195.056217420381,5.27328781147838,-1.00069599829118,19.9083436160684,20.9090398276489,8.60732788631294,1432.59280270072,0.521451314868311,0.0136986301369863,0.436633012913283,0.223605843205577,0.108112990368639,21,24,25,28,32,49,65,76,86,2.03125,33,0.0625544523914089,2.30680581477982,1.18311055599935
"94",94,"10.1.3.0007","TERMO 1 E","CA",1,"10.1.3",40.75,-120.5,1615.4,83.3713241799066,4.42330441546667,-2.17004039611129,17.9604374852411,20.1304778823136,7.06015914299311,1614.00400007793,0.597348222407315,0,0.502615334218862,0.268429057403748,0.0938497495429482,25,28,30,33,37,56,73,86,97,1.97297297297297,36,0.108015754191644,2.40693683966828,2.44211647073422
"95",95,"10.1.3.0014","GRACE","ID",1,"10.1.3",42.5,-111.75,1691.6,77.1111595955932,4.34524801193168,-6.09777591193735,19.2140477904753,25.3118238134202,6.1294401095788,1693.59520061556,0.731389391966622,0,0.62692910980123,0.347129426915528,0.0843232950238326,31,35,38,41,47,70,93,107,123,1.97872340425532,46,0.0150705899100168,1.99529651673519,-1.02206738057015
"96",96,"10.1.3.0015","HOLLISTER","ID",1,"10.1.3",42.25,-114.5,1379.2,56.4741575551084,4.03378314511325,-2.30087643148202,21.1162295605503,23.4171052976735,8.70724317903227,1375.83894276092,0.18461867113924,0.0363636363636364,0.146989755171011,0.0726307360612038,0.190106952589557,7,8,9,10,12,22,30,37,43,2.5,18,0.251901149648185,3.54465127534467,1.95188721605001
"97",97,"10.1.3.0016","IDAHO FALLS 16 SE","ID",1,"10.1.3",43.25,-111.75,1776.4,110.033018555403,4.70078048943629,-6.40941255482187,17.9378352599768,24.347247507151,5.25041191784717,1766.00802821535,0.836701817935107,0,0.715284015810338,0.359864804045068,0.0725028677572172,33,37,40,44,49,72,94,105,119,1.91836734693878,45,0.138207688593064,2.94902233345565,-0.626197745049751
"98",98,"10.1.3.0019","MCCAMMON","ID",1,"10.1.3",42.75,-112.25,1453.9,123.822109684693,4.81884593626521,-4.79523021978981,20.6219402800667,25.4171710694366,7.555675001639,1454.1420163128,0.674955847996906,0,0.525664103435006,0.323836406780533,0.132206939712072,29,33,36,40,46,76,105,122,145,2.28260869565217,59,0.0270551173317972,2.16595023178503,-0.0132222230701018
"99",99,"10.1.3.0024","THREE CREEK","ID",1,"10.1.3",42,-115.25,1664.2,70.3814825273456,4.25393019628292,-3.61043988699537,18.1394394028129,21.7498799993421,6.44947982088059,1684.08399831526,0.582436265802194,0,0.447708093286085,0.217946069194845,0.10075044189647,21,23,25,28,31,47,62,72,82,2,31,0.161101453077738,3.0110675580187,0.0457452875211857
